2.289000e-01,3.674900e+03,4.501800e+03,9.330000e+00,2.686700e+01,4.239600e+01,2.707600e+03,7.546500e+01,1.204000e+02,3.370100e-01,8.031000e+01,4.903400e+01,2.636400e+03,2.416200e+01,5.016800e+01,3.104100e+03,2.289800e+01,6.571600e+01,2.318600e+02,3.414100e+02,9.451600e+01,7.750900e+01,3.226900e+01,8.943000e+00,2.623600e+01,6.959200e+00,1.866700e+01,1.670400e+00,3.340400e+01,1.389300e+01,2.379800e+01,1.500400e+00,1.887500e+01,2.270000e+00,4.679800e+00,2.316700e+00,2.618600e-02,8.345900e-01,9.533900e-02,5.313400e+01,4.385400e+01,6.274900e+01,5.492900e+01,2.291800e+01,6.119500e+01,2.236700e+01,3.994000e+01,3.525700e+01,4.692200e+01,4.716100e+01,4.080100e+01,1.820600e+01
2.304100e-01,3.642900e+03,4.532300e+03,9.233900e+00,2.711200e+01,4.241800e+01,2.704900e+03,7.534000e+01,1.203800e+02,3.360200e-01,8.009100e+01,5.017300e+01,2.632500e+03,2.691400e+01,5.171600e+01,3.104700e+03,2.326100e+01,6.576900e+01,2.302000e+02,3.408700e+02,9.474000e+01,77,3.226900e+01,8.943000e+00,2.623600e+01,6.959200e+00,1.866700e+01,1.670400e+00,3.340400e+01,1.389300e+01,2.379800e+01,1.500400e+00,1.887500e+01,2.270000e+00,4.679800e+00,2.316700e+00,2.618600e-02,8.345900e-01,9.533900e-02,5.313400e+01,4.385400e+01,6.330000e+01,5.456500e+01,2.277000e+01,6.230500e+01,2.181800e+01,4.006000e+01,3.861000e+01,5.050600e+01,4.724300e+01,4.052600e+01,1.738600e+01
2.430500e-01,3.667800e+03,4.518700e+03,9.357800e+00,2.633200e+01,4.229500e+01,2.704400e+03,7.483900e+01,1.204100e+02,3.494300e-01,7.992400e+01,4.937500e+01,2.633200e+03,2.528800e+01,5.049800e+01,3.100800e+03,2.311200e+01,6.571000e+01,2.313600e+02,3.415700e+02,9.458400e+01,7.706200e+01,3.234500e+01,8.952800e+00,2.689500e+01,6.817300e+00,1.892200e+01,1.659500e+00,3.309200e+01,1.389900e+01,2.402300e+01,1.145200e+00,1.894900e+01,2.238500e+00,4.862100e+00,2.240700e+00,2.618600e-02,8.345900e-01,9.533900e-02,5.313400e+01,4.385400e+01,6.226100e+01,5.415700e+01,2.346800e+01,6.121600e+01,2.220500e+01,4.081200e+01,3.626000e+01,4.768600e+01,4.707800e+01,4.138200e+01,1.775400e+01
2.410700e-01,3650,4520,9.365900e+00,2.682100e+01,4.233200e+01,2.703900e+03,7.565800e+01,1.203700e+02,3.475600e-01,7.986100e+01,5.173600e+01,2.632400e+03,2.614100e+01,5.150800e+01,3.100800e+03,2.244100e+01,6.564400e+01,2.282200e+02,3.413800e+02,9.480500e+01,7.729200e+01,3.234500e+01,8.952800e+00,2.689500e+01,6.817300e+00,1.892200e+01,1.659500e+00,3.309200e+01,1.389900e+01,2.402300e+01,1.145200e+00,1.894900e+01,2.238500e+00,4.862100e+00,2.240700e+00,2.618600e-02,8.345900e-01,9.533900e-02,5.313400e+01,4.385400e+01,6.256700e+01,5.414100e+01,2.366200e+01,6.115400e+01,2.222400e+01,4.104100e+01,4.320800e+01,5.002400e+01,4.730000e+01,3.974700e+01,1.934300e+01
2.316400e-01,3678,4.511300e+03,9.379200e+00,2.658800e+01,4.232600e+01,2.705700e+03,7.504600e+01,1.204300e+02,3.485900e-01,8.015500e+01,5.019200e+01,2.634900e+03,2.401300e+01,5.136600e+01,3.103800e+03,2.372100e+01,6.563900e+01,2.317800e+02,3.416100e+02,9.456300e+01,7.755700e+01,3.206400e+01,8.961900e+00,2.664000e+01,6.925000e+00,1.885600e+01,1.675500e+00,3.311100e+01,1.372400e+01,2.388300e+01,1.237800e+00,1.911800e+01,2.295000e+00,4.857700e+00,2.357200e+00,2.618600e-02,8.345900e-01,9.533900e-02,5.313400e+01,4.385400e+01,6.332400e+01,5.361800e+01,2.290600e+01,6.245700e+01,2.230500e+01,4.116600e+01,3.866500e+01,4.969500e+01,4.692500e+01,4.168300e+01,1.627600e+01
2.322600e-01,3.661700e+03,4.508200e+03,9.348600e+00,2.683600e+01,4.226100e+01,2.706800e+03,7.525000e+01,1.204000e+02,3.495100e-01,8.024100e+01,4.964700e+01,2.635600e+03,2.306000e+01,5.171100e+01,3.105100e+03,2.247600e+01,6.569600e+01,2.295500e+02,3.412500e+02,9.453400e+01,7.741000e+01,3.206400e+01,8.961900e+00,2.664000e+01,6.925000e+00,1.885600e+01,1.675500e+00,3.311100e+01,1.372400e+01,2.388300e+01,1.237800e+00,1.911800e+01,2.295000e+00,4.857700e+00,2.357200e+00,1.301200e-02,8.266900e-01,1.059700e-01,5.314900e+01,4.399400e+01,6.360500e+01,5.365400e+01,2.284500e+01,6.322000e+01,2.207600e+01,4.105300e+01,3.706200e+01,5.049300e+01,4.716800e+01,4.076500e+01,1.922300e+01
2.588700e-01,3.643300e+03,4.483800e+03,9.316200e+00,2.677900e+01,4.243800e+01,2.706900e+03,7.568000e+01,1.204000e+02,3.298200e-01,8.019000e+01,5.120600e+01,2.635600e+03,2.623200e+01,5.009400e+01,3.105200e+03,2.304400e+01,6.568500e+01,2.289300e+02,3.409000e+02,9.451400e+01,7.735400e+01,3.203300e+01,8.860700e+00,2.606000e+01,6.830100e+00,1.870400e+01,1.673800e+00,3.310900e+01,1.370600e+01,2.402400e+01,1.353000e+00,1.767100e+01,2.223000e+00,4.820300e+00,2.337000e+00,1.301200e-02,8.266900e-01,1.059700e-01,5.314900e+01,4.399400e+01,6.298900e+01,5.408900e+01,2.553000e+01,6.376600e+01,2.178900e+01,3.876800e+01,4.164800e+01,4.675200e+01,4.720500e+01,4.117000e+01,1.787000e+01
2.597900e-01,3615,4.497700e+03,9.370500e+00,2.710200e+01,4.239800e+01,2.706500e+03,7.579100e+01,1.203900e+02,3.301600e-01,8.009500e+01,5.021800e+01,2.635300e+03,2.503500e+01,5.106000e+01,3.104500e+03,2.374400e+01,6.572000e+01,2.294400e+02,3.414700e+02,9.476000e+01,7.723600e+01,3.203300e+01,8.860700e+00,2.606000e+01,6.830100e+00,1.870400e+01,1.673800e+00,3.310900e+01,1.370600e+01,2.402400e+01,1.353000e+00,1.767100e+01,2.223000e+00,4.820300e+00,2.337000e+00,1.301200e-02,8.266900e-01,1.059700e-01,5.314900e+01,4.399400e+01,6.347500e+01,5.392200e+01,2.543900e+01,5.999600e+01,2.220400e+01,3.872500e+01,3.874200e+01,4.898600e+01,4.714500e+01,4.105000e+01,1.622400e+01
2.640200e-01,3.696100e+03,4.568100e+03,9.358600e+00,2.728200e+01,4.230600e+01,2709,7.503700e+01,1.204000e+02,3.259100e-01,8.023000e+01,4.870600e+01,2638,2.529900e+01,4.994600e+01,3.105600e+03,2.212000e+01,6.571500e+01,2.277800e+02,3.413600e+02,9.434900e+01,7.768400e+01,3.213800e+01,8.863600e+00,2.650600e+01,6.915000e+00,1.846200e+01,1.619300e+00,3.268200e+01,1.388700e+01,2.407100e+01,1.312700e+00,1.863700e+01,2.313000e+00,4.864300e+00,2.244800e+00,1.301200e-02,8.266900e-01,1.059700e-01,5.314900e+01,4.399400e+01,6.291600e+01,5.345200e+01,2.591000e+01,6.196500e+01,2.259300e+01,3.860000e+01,3.429200e+01,4.641000e+01,4.727400e+01,4.098000e+01,2.003700e+01
2.660000e-01,3.662900e+03,4.525300e+03,9.344800e+00,2.704700e+01,4.277200e+01,2.706700e+03,7.555800e+01,1.203900e+02,3.234800e-01,8.007300e+01,4.983400e+01,2.636200e+03,2.421000e+01,4.997300e+01,3.105200e+03,2.235400e+01,6.574200e+01,2.292700e+02,3.415000e+02,9.454700e+01,7.692400e+01,3.213800e+01,8.863600e+00,2.650600e+01,6.915000e+00,1.846200e+01,1.619300e+00,3.268200e+01,1.388700e+01,2.407100e+01,1.312700e+00,1.863700e+01,2.313000e+00,4.864300e+00,2.244800e+00,1.301200e-02,8.266900e-01,1.059700e-01,5.314900e+01,4.399400e+01,6.348700e+01,5.396500e+01,2.571500e+01,6.167300e+01,2.227800e+01,3.889600e+01,3.761200e+01,4.647200e+01,4.712300e+01,4.096400e+01,1.954200e+01
2.543500e-01,3.654500e+03,4.528800e+03,9.338200e+00,2.714300e+01,4.254400e+01,2.705200e+03,7.504900e+01,1.204000e+02,3.444000e-01,7.989000e+01,5.055200e+01,2.634200e+03,2.448400e+01,5.100600e+01,3.102300e+03,2.352100e+01,6.565900e+01,2.304100e+02,3.416700e+02,9.459900e+01,7.749900e+01,3.200200e+01,9.021300e+00,2.698500e+01,6.820700e+00,1.859400e+01,1.674200e+00,3.264300e+01,1.383300e+01,2.409200e+01,1.302600e+00,1.841900e+01,2.243000e+00,4.889900e+00,2.201200e+00,1.842700e-02,8.533700e-01,1.084400e-01,5.399800e+01,4.453800e+01,6.289600e+01,5.454900e+01,2.507800e+01,6.128700e+01,2.223300e+01,4.116000e+01,3.972400e+01,4.886100e+01,4.679800e+01,4.142000e+01,1.674900e+01
2.553900e-01,3.644600e+03,4.532300e+03,9.341000e+00,2.699700e+01,4.229700e+01,2.706300e+03,7.522900e+01,1.204000e+02,3.462500e-01,8.008000e+01,5.105700e+01,2.635700e+03,2.635100e+01,4.869900e+01,3105,2.234500e+01,6.563200e+01,2.290900e+02,3.416500e+02,9.473800e+01,7.753300e+01,3.200200e+01,9.021300e+00,2.698500e+01,6.820700e+00,1.859400e+01,1.674200e+00,3.264300e+01,1.383300e+01,2.409200e+01,1.302600e+00,1.841900e+01,2.243000e+00,4.889900e+00,2.201200e+00,1.842700e-02,8.533700e-01,1.084400e-01,5.399800e+01,4.453800e+01,6.306600e+01,5.450800e+01,2.497600e+01,6.224900e+01,2.203400e+01,4.093500e+01,4.121200e+01,4.352300e+01,4.681200e+01,4.162800e+01,1.953100e+01
2.691500e-01,3.669600e+03,4.539700e+03,9.438400e+00,2.689000e+01,4.250000e+01,2.708100e+03,7.386800e+01,1.204000e+02,3.359000e-01,8.014700e+01,5.152600e+01,2.636600e+03,2.451000e+01,4.979900e+01,3.105800e+03,2.317000e+01,6.565800e+01,2.278100e+02,3.414200e+02,9.454400e+01,7.716000e+01,3.243600e+01,8.860000e+00,2.616400e+01,6.895700e+00,1.881800e+01,1.605000e+00,3.322400e+01,1.358900e+01,2.352000e+01,1.440100e+00,1.862300e+01,2.272900e+00,4.886000e+00,2.366500e+00,1.842700e-02,8.533700e-01,1.084400e-01,5.399800e+01,4.453800e+01,6.347600e+01,5.413700e+01,2.644300e+01,6.214800e+01,2.225900e+01,4.079800e+01,4.259200e+01,4.606900e+01,4.682000e+01,4.115700e+01,1.758600e+01
2.662100e-01,3.683700e+03,4.532300e+03,9.330700e+00,2.692900e+01,4.209700e+01,2.709800e+03,7.479200e+01,1.204100e+02,3.365000e-01,8.021400e+01,4.956900e+01,2.639400e+03,2.556600e+01,5.126100e+01,3.106800e+03,2.313500e+01,6.564400e+01,2.267700e+02,3.418400e+02,9.449000e+01,7.747900e+01,3.243600e+01,8.860000e+00,2.616400e+01,6.895700e+00,1.881800e+01,1.605000e+00,3.322400e+01,1.358900e+01,2.352000e+01,1.440100e+00,1.862300e+01,2.272900e+00,4.886000e+00,2.366500e+00,1.842700e-02,8.533700e-01,1.084400e-01,5.399800e+01,4.453800e+01,6.323300e+01,5.422500e+01,2.673300e+01,6.133300e+01,2.251300e+01,4.072500e+01,3.683100e+01,4.945200e+01,4.680600e+01,4.162200e+01,1.764000e+01
2.288400e-01,3.672700e+03,4.491600e+03,9.279300e+00,2.700500e+01,4.188600e+01,2710,7.460000e+01,1.204100e+02,3.134300e-01,8.026000e+01,4.829700e+01,2640,2.574100e+01,5.008600e+01,3.106400e+03,2.292400e+01,6.568100e+01,2.289400e+02,3.417200e+02,9.452300e+01,7.732700e+01,3.201200e+01,8.961200e+00,2.612800e+01,6.809600e+00,1.838600e+01,1.664000e+00,3.318000e+01,1.385300e+01,2.420200e+01,1.304800e+00,1.824000e+01,2.263400e+00,4.797300e+00,2.340300e+00,1.842700e-02,8.533700e-01,1.084400e-01,5.399800e+01,4.453800e+01,6.278600e+01,5.417500e+01,2.208700e+01,6.003500e+01,2.262000e+01,3.683800e+01,3.308800e+01,4.673400e+01,4.650600e+01,4.082800e+01,1.814000e+01
2.259100e-01,3.643200e+03,4.523500e+03,9.269000e+00,2.696700e+01,4.252800e+01,2.708400e+03,7.437000e+01,1.203900e+02,3.121800e-01,8.014900e+01,5.002400e+01,2.637600e+03,2.497000e+01,4.858300e+01,3.104300e+03,2.263000e+01,6.569500e+01,2.290600e+02,3.421900e+02,9.460700e+01,7.723800e+01,3.201200e+01,8.961200e+00,2.612800e+01,6.809600e+00,1.838600e+01,1.664000e+00,3.318000e+01,1.385300e+01,2.420200e+01,1.304800e+00,1.824000e+01,2.263400e+00,4.797300e+00,2.340300e+00,3.703500e-02,8.347800e-01,1.021100e-01,5.329400e+01,4.312100e+01,6.329500e+01,5.379300e+01,2.237500e+01,6.164600e+01,2.244200e+01,3.699000e+01,3.817100e+01,4.325500e+01,4.707900e+01,4.171400e+01,1.884300e+01
2.674400e-01,3.648300e+03,4.563500e+03,9.263900e+00,2.731700e+01,4.228900e+01,2.705900e+03,7.477200e+01,1.204000e+02,3.444900e-01,7.980200e+01,5.006500e+01,2.634100e+03,2.463600e+01,5.029500e+01,3.103200e+03,2.224300e+01,6.565100e+01,2.277500e+02,3.415200e+02,9.457000e+01,7.687900e+01,3.206600e+01,8.845100e+00,2.646100e+01,6.951700e+00,1.851900e+01,1.672000e+00,3.308600e+01,1.390000e+01,2.362400e+01,1.195000e+00,1.862900e+01,2.295100e+00,4.877700e+00,2.303700e+00,3.703500e-02,8.347800e-01,1.021100e-01,5.329400e+01,4.312100e+01,6.399000e+01,5.440300e+01,2.628000e+01,6.346900e+01,2.250600e+01,3.995800e+01,3.829000e+01,4.721700e+01,4.739100e+01,4.102500e+01,1.981300e+01
2.679100e-01,3.670200e+03,4.595300e+03,9.403000e+00,2.664100e+01,4.238400e+01,2.706400e+03,7.570800e+01,1.203900e+02,3.376300e-01,7.991100e+01,4.945800e+01,2.635100e+03,2.465400e+01,4.952500e+01,3103,2.229100e+01,6.558500e+01,2.300700e+02,3.412700e+02,9.452100e+01,7.724100e+01,3.206600e+01,8.845100e+00,2.646100e+01,6.951700e+00,1.851900e+01,1.672000e+00,3.308600e+01,1.390000e+01,2.362400e+01,1.195000e+00,1.862900e+01,2.295100e+00,4.877700e+00,2.303700e+00,3.703500e-02,8.347800e-01,1.021100e-01,5.329400e+01,4.312100e+01,6.361300e+01,5.402200e+01,2.623400e+01,6.107800e+01,2.223100e+01,4.079400e+01,3.650500e+01,4.543400e+01,4.738400e+01,4.034900e+01,1.968800e+01
2.636300e-01,3.677100e+03,4.488300e+03,9.283300e+00,2.693400e+01,4.237000e+01,2.705400e+03,7.580200e+01,1.203900e+02,3.479300e-01,7.991200e+01,5.065600e+01,2.634100e+03,2.556900e+01,5.077400e+01,3.101900e+03,2.239800e+01,6.559800e+01,2.305000e+02,3.416500e+02,9.468000e+01,7.697400e+01,3.214800e+01,8.915200e+00,2.656600e+01,6.864200e+00,1.932500e+01,1.668600e+00,3.318400e+01,1.386500e+01,2.391200e+01,1.249500e+00,1.850200e+01,2.283500e+00,4.804400e+00,2.279000e+00,3.703500e-02,8.347800e-01,1.021100e-01,5.329400e+01,4.312100e+01,6.225000e+01,5.503100e+01,2.592900e+01,6.112000e+01,2.216700e+01,4.088300e+01,4.003000e+01,4.832500e+01,4.754200e+01,4.072200e+01,1.945900e+01
2.627100e-01,3.651700e+03,4.535100e+03,9.278200e+00,2.682300e+01,4.218500e+01,2.706900e+03,7.472200e+01,1.204100e+02,3.454200e-01,8.006900e+01,4.999500e+01,2.635800e+03,2.295800e+01,4.993500e+01,3.103300e+03,2.321200e+01,6.564400e+01,2.311500e+02,3.417600e+02,9.457200e+01,7.753800e+01,3.214800e+01,8.915200e+00,2.656600e+01,6.864200e+00,1.932500e+01,1.668600e+00,3.318400e+01,1.386500e+01,2.391200e+01,1.249500e+00,1.850200e+01,2.283500e+00,4.804400e+00,2.279000e+00,3.703500e-02,8.347800e-01,1.021100e-01,5.329400e+01,4.312100e+01,6.268600e+01,5.447100e+01,2.602000e+01,6.023500e+01,2.235300e+01,4.118900e+01,3.808500e+01,4.638300e+01,4.767900e+01,4.099400e+01,1.748300e+01
2.556600e-01,3652,4.441600e+03,9.329700e+00,2.660500e+01,4.250400e+01,2.706200e+03,7.477700e+01,1.203900e+02,3.402000e-01,8.012500e+01,5.052300e+01,2.635100e+03,2.478400e+01,4.947300e+01,3.103900e+03,2.348400e+01,6.568000e+01,2.326500e+02,3.414700e+02,9.459600e+01,7.724600e+01,3.221900e+01,8.821500e+00,2.632600e+01,7.061300e+00,1.848700e+01,1.662200e+00,3.343800e+01,1.390200e+01,2.402200e+01,1.326000e+00,1.823300e+01,2.245400e+00,4.867100e+00,2.308800e+00,2.918300e-02,8.380400e-01,8.758700e-02,5.327000e+01,4.439700e+01,6.342400e+01,5.358800e+01,2.533000e+01,6.117200e+01,2.223000e+01,4.098900e+01,3.964000e+01,4.531400e+01,4.727600e+01,4.073800e+01,1.685300e+01
2.555300e-01,3.668700e+03,4.492500e+03,9.298100e+00,2.686400e+01,4.251500e+01,2.704400e+03,7.501000e+01,1.204100e+02,3.400900e-01,8.004600e+01,4.958700e+01,2633,2.505400e+01,5.055700e+01,3102,2.212800e+01,6.570200e+01,2.308800e+02,3.416400e+02,9.455700e+01,7.722500e+01,3.221900e+01,8.821500e+00,2.632600e+01,7.061300e+00,1.848700e+01,1.662200e+00,3.343800e+01,1.390200e+01,2.402200e+01,1.326000e+00,1.823300e+01,2.245400e+00,4.867100e+00,2.308800e+00,2.918300e-02,8.380400e-01,8.758700e-02,5.327000e+01,4.439700e+01,6.313700e+01,5.297900e+01,2.534300e+01,6.105400e+01,2.234700e+01,4.100100e+01,3.688500e+01,4.782200e+01,4.742600e+01,4.165600e+01,2.007300e+01
2.487100e-01,3.633700e+03,4.552100e+03,9.468200e+00,2.687500e+01,4.188200e+01,2.704600e+03,7.490800e+01,1.203700e+02,3.447500e-01,8.007300e+01,5.113400e+01,2.633500e+03,2.231400e+01,5.035300e+01,3.101400e+03,2.352300e+01,6.569500e+01,2.301500e+02,3.415700e+02,9.474800e+01,7.715000e+01,3.173700e+01,9.004100e+00,2.603200e+01,7.070100e+00,1.874000e+01,1.652300e+00,3.254500e+01,1.387800e+01,2.413800e+01,1.240000e+00,1.856100e+01,2.259900e+00,4.840900e+00,2.365300e+00,2.918300e-02,8.380400e-01,8.758700e-02,5.327000e+01,4.439700e+01,6.193500e+01,5.429900e+01,2.466800e+01,6.027600e+01,2.218200e+01,4.150700e+01,4.143600e+01,4.735100e+01,4.748200e+01,4.098600e+01,1.676700e+01
